delivery_id,order_id,delivery_status,delivery_time,rider_id
7910,9708,Not Delivered,23:39:36,18
7911,145,Delivered,21:2:25,2
7912,192,Delivered,2:51:54,7
7913,3334,Not Delivered,18:2:32,25
7914,8034,Delivered,2:35:16,5
7915,6504,Delivered,9:45:36,8
7916,7791,Not Delivered,12:49:19,11
7917,2949,Delivered,20:47:27,7
7918,494,Not Delivered,14:57:44,7
7919,9214,Delivered,21:37:1,1
7920,5018,Not Delivered,20:25:51,4
7921,3664,Not Delivered,12:48:33,30
7922,9725,Delivered,6:35:0,14
7923,8954,Delivered,4:28:50,12
7924,7471,Delivered,4:32:23,12
7925,602,Not Delivered,12:53:24,29
7926,8984,Delivered,20:56:10,9
7927,891,Delivered,20:44:31,31
7928,1405,Not Delivered,8:38:15,14
7929,2370,Delivered,11:13:18,26
7930,9399,Not Delivered,10:2:38,19
7931,6171,Delivered,7:34:2,13
7932,411,Not Delivered,12:52:32,27
7933,1570,Not Delivered,7:22:1,6
7934,5351,Not Delivered,23:46:43,4
7935,7780,Not Delivered,10:51:43,28
7936,9558,Delivered,11:44:45,23
7937,3351,Not Delivered,18:11:11,14
7938,2432,Delivered,20:23:46,9
7939,7396,Not Delivered,2:1:57,22
7940,579,Not Delivered,2:32:24,27
7941,1294,Not Delivered,0:43:10,22
7942,8930,Delivered,2:19:44,2
7943,5017,Delivered,18:6:26,18
7944,8885,Delivered,16:28:14,8
7945,4064,Delivered,23:17:45,24
7946,1188,Not Delivered,20:30:8,9
7947,3754,Delivered,9:7:59,24
7948,8627,Delivered,15:18:55,15
7949,4585,Delivered,14:35:56,7
7950,3456,Delivered,5:39:23,14
7951,9758,Delivered,11:56:21,4
7952,2675,Delivered,21:27:16,21
7953,6270,Not Delivered,7:30:55,17
7954,7968,Delivered,19:15:35,6
7955,1351,Not Delivered,23:52:19,33
7956,9460,Delivered,19:33:17,19
7957,9577,Delivered,7:21:45,2
7958,6358,Not Delivered,20:14:58,22
7959,9844,Not Delivered,0:10:34,3
7960,8039,Not Delivered,6:18:36,10
7961,9968,Not Delivered,6:25:27,9
7962,7143,Not Delivered,6:47:32,23
7963,3020,Delivered,3:13:14,17
7964,3731,Delivered,23:51:17,6
7965,1203,Not Delivered,0:59:10,4
7966,3857,Not Delivered,3:32:35,11
7967,104,Not Delivered,11:37:44,27
7968,5175,Not Delivered,9:43:14,31
7969,9468,Delivered,0:45:40,9
7970,7983,Delivered,13:31:10,29
7971,6676,Delivered,16:39:13,5
7972,5580,Not Delivered,5:49:31,25
7973,2164,Delivered,14:41:11,7
7974,8802,Not Delivered,19:0:40,25
7975,1326,Not Delivered,23:1:13,21
7976,3772,Not Delivered,5:54:33,18
7977,1793,Delivered,21:23:40,7
7978,8565,Delivered,12:57:50,16
7979,7203,Not Delivered,9:11:51,25
7980,1727,Delivered,15:50:48,22
7981,6983,Not Delivered,16:15:16,16
7982,128,Not Delivered,22:56:56,25
7983,103,Delivered,22:57:21,29
7984,6563,Not Delivered,3:2:25,25
7985,8500,Not Delivered,22:45:56,23
7986,7273,Not Delivered,22:35:52,3
7987,4928,Delivered,2:53:52,32
7988,9885,Delivered,22:34:23,8
7989,1840,Delivered,4:47:35,27
7990,5635,Delivered,22:39:22,5
7991,1343,Delivered,8:42:14,6
7992,4519,Not Delivered,1:12:19,11
7993,1731,Delivered,17:16:44,25
7994,7565,Delivered,23:49:3,11
7995,5554,Delivered,12:57:35,30
7996,1838,Delivered,8:58:21,18
7997,3613,Delivered,5:45:11,5
7998,4996,Delivered,10:46:26,31
7999,5493,Not Delivered,14:16:43,21
8000,4014,Not Delivered,13:45:26,16
8001,6466,Not Delivered,21:29:13,34
8002,2380,Delivered,2:51:25,31
8003,3718,Not Delivered,14:35:48,32
8004,2273,Delivered,12:34:12,4
8005,3112,Delivered,6:25:53,4
8006,1791,Not Delivered,4:18:37,16
8007,7257,Not Delivered,22:33:56,18
8008,904,Delivered,17:40:48,23
8009,8657,Not Delivered,15:49:49,9
8010,507,Not Delivered,5:25:31,32
8011,516,Delivered,19:53:36,7
8012,4790,Not Delivered,9:17:36,18
8013,408,Not Delivered,0:0:5,3
8014,1535,Not Delivered,5:54:58,19
8015,4503,Delivered,7:49:26,25
8016,3435,Not Delivered,11:49:8,29
8017,4870,Not Delivered,12:5:15,10
8018,5565,Delivered,14:47:59,17
8019,6880,Delivered,13:4:31,7
8020,2555,Delivered,14:47:0,31
8021,1363,Delivered,4:45:48,10
8022,3611,Delivered,14:11:59,16
8023,5650,Delivered,21:12:37,8
8024,3262,Not Delivered,13:6:17,26
8025,5525,Not Delivered,21:8:23,21
8026,7828,Not Delivered,7:15:36,29
8027,7959,Delivered,13:45:32,15
8028,2514,Delivered,15:29:19,8
8029,5225,Not Delivered,12:59:38,20
8030,7012,Delivered,23:43:0,14
8031,4913,Delivered,4:0:10,11
8032,3587,Delivered,12:3:44,18
8033,5669,Delivered,5:21:20,4
8034,6826,Delivered,17:15:35,7
8035,4260,Not Delivered,19:9:56,22
8036,1906,Delivered,11:45:27,12
8037,7413,Delivered,12:31:3,34
8038,2374,Not Delivered,5:45:9,3
8039,1360,Not Delivered,8:18:10,18
8040,5950,Delivered,3:43:31,6
8041,7182,Delivered,14:17:25,24
8042,4438,Delivered,7:52:16,20
8043,3238,Not Delivered,19:15:8,32
8044,5500,Not Delivered,4:33:41,13
8045,7936,Delivered,9:59:35,27
8046,4129,Not Delivered,9:11:16,31
8047,1618,Delivered,6:35:48,33
8048,792,Delivered,16:21:24,29
8049,9564,Delivered,16:24:42,18
8050,5921,Not Delivered,8:38:53,33
8051,9432,Delivered,20:13:31,23
8052,2917,Not Delivered,6:23:5,17
8053,4615,Not Delivered,16:0:14,33
8054,8236,Not Delivered,8:6:49,24
8055,2702,Delivered,2:8:55,12
8056,2636,Not Delivered,10:10:14,23
8057,3061,Not Delivered,22:6:8,11
8058,2024,Delivered,2:50:42,2
8059,9270,Not Delivered,3:43:58,29
8060,8426,Delivered,7:45:5,22
8061,2496,Not Delivered,16:50:31,29
8062,1369,Delivered,21:14:33,32
8063,3313,Delivered,9:16:19,32
8064,7570,Not Delivered,9:55:36,8
8065,5639,Not Delivered,2:5:6,8
8066,8506,Delivered,13:43:17,26
8067,2825,Delivered,13:25:23,13
8068,1720,Delivered,13:33:2,7
8069,3013,Not Delivered,18:27:30,34
8070,7034,Delivered,16:3:20,23
8071,5211,Delivered,20:10:5,20
8072,2330,Not Delivered,17:5:48,13
8073,8472,Not Delivered,6:22:19,11
8074,7826,Delivered,9:33:29,8
8075,3218,Delivered,13:37:28,15
8076,7377,Not Delivered,9:57:1,23
8077,9430,Delivered,16:17:59,20
8078,780,Delivered,11:27:6,18
8079,4868,Delivered,12:56:50,33
8080,4372,Delivered,2:7:35,21
8081,8899,Not Delivered,22:17:35,25
8082,7628,Delivered,0:45:1,34
8083,7857,Not Delivered,15:26:7,30
8084,7255,Not Delivered,7:30:42,11
8085,5785,Delivered,11:44:2,33
8086,6658,Delivered,11:8:7,5
8087,2623,Not Delivered,5:51:33,5
8088,8606,Not Delivered,23:50:16,31
8089,9773,Delivered,18:19:34,15
8090,3913,Delivered,3:6:48,4
8091,9770,Delivered,17:24:21,6
8092,2798,Delivered,2:4:42,10
8093,8877,Delivered,4:25:58,27
8094,3557,Delivered,19:33:0,9
8095,2271,Delivered,17:26:2,24
8096,4832,Not Delivered,9:45:26,4
8097,5480,Not Delivered,2:39:22,3
8098,6761,Not Delivered,23:35:29,30
8099,7098,Not Delivered,18:15:48,28
8100,8453,Delivered,21:4:32,20
8101,1927,Not Delivered,0:56:4,3
8102,1563,Delivered,19:39:30,24
8103,9505,Not Delivered,20:31:37,28
8104,9054,Delivered,13:45:24,11
8105,1087,Delivered,22:22:29,7
8106,9780,Not Delivered,21:48:53,1
8107,6184,Delivered,18:23:5,25
8108,8094,Delivered,12:56:7,27
8109,5772,Not Delivered,0:27:40,29
8110,4541,Not Delivered,4:40:21,13
8111,6661,Delivered,15:8:12,20
8112,1109,Not Delivered,9:8:59,16
8113,5459,Not Delivered,6:28:13,14
8114,2668,Delivered,11:59:16,31
8115,932,Delivered,12:29:3,23
8116,1501,Delivered,11:34:37,15
8117,1412,Not Delivered,16:15:4,18
8118,3993,Delivered,21:45:18,22
8119,1497,Not Delivered,6:34:28,24
8120,3609,Not Delivered,1:41:43,15
8121,724,Delivered,4:32:3,8
8122,2260,Not Delivered,19:22:31,28
8123,512,Not Delivered,17:1:7,10
8124,2226,Not Delivered,9:20:4,12
8125,8099,Not Delivered,1:27:38,20
8126,9454,Not Delivered,23:7:48,7
8127,948,Delivered,16:31:25,17
8128,3160,Delivered,4:4:31,9
8129,5204,Delivered,17:10:11,7
8130,402,Not Delivered,19:24:59,26
8131,9366,Delivered,16:56:37,25
8132,7060,Not Delivered,6:36:58,27
8133,9676,Delivered,22:34:8,5
8134,8822,Not Delivered,8:46:14,14
8135,2694,Delivered,15:42:1,33
8136,7873,Delivered,12:57:48,20
8137,7752,Not Delivered,12:39:27,21
8138,3823,Not Delivered,2:2:0,22
8139,9237,Delivered,12:35:7,6
8140,47,Not Delivered,19:14:2,14
8141,7880,Not Delivered,22:6:32,31
8142,3601,Not Delivered,20:19:49,19
8143,2380,Not Delivered,22:17:37,13
8144,8809,Not Delivered,19:37:2,32
8145,3756,Not Delivered,18:20:39,32
8146,5879,Not Delivered,14:42:57,5
8147,5446,Delivered,3:23:59,5
8148,5834,Not Delivered,18:2:36,9
8149,8842,Not Delivered,12:0:14,33
8150,5047,Delivered,20:39:39,18
8151,275,Delivered,23:19:50,5
8152,9578,Not Delivered,21:21:26,11
8153,9953,Delivered,6:15:15,1
8154,4675,Delivered,1:3:17,18
8155,8862,Not Delivered,1:46:32,24
8156,9554,Delivered,21:21:5,11
8157,6410,Delivered,8:25:34,29
8158,4939,Delivered,8:37:1,16
8159,8037,Not Delivered,12:3:5,20
8160,3854,Delivered,5:49:10,27
8161,8011,Delivered,0:5:39,27
8162,286,Delivered,12:27:58,34
8163,9306,Not Delivered,21:14:32,18
8164,5537,Delivered,6:46:28,9
8165,7917,Delivered,5:58:44,22
8166,2670,Not Delivered,22:7:9,26
8167,7156,Not Delivered,8:33:58,13
8168,6566,Delivered,18:46:18,10
8169,1231,Not Delivered,5:35:51,26
8170,6399,Not Delivered,2:31:5,22
8171,3015,Not Delivered,2:59:27,25
8172,7334,Delivered,5:26:1,26
8173,9852,Not Delivered,1:13:22,14
8174,3837,Delivered,23:51:22,26
8175,7968,Delivered,0:27:48,28
8176,1221,Delivered,2:46:17,5
8177,4626,Delivered,6:10:33,13
8178,8118,Delivered,15:13:24,12
8179,5581,Delivered,0:17:14,19
8180,6163,Not Delivered,13:44:51,21
8181,7869,Not Delivered,12:35:51,4
8182,9685,Not Delivered,0:44:5,2
8183,2850,Not Delivered,6:21:17,30
8184,3130,Delivered,21:28:12,3
8185,6272,Not Delivered,20:45:16,22
8186,98,Delivered,13:46:15,10
8187,332,Delivered,23:39:26,1
8188,7243,Not Delivered,17:34:12,33
8189,9164,Delivered,6:32:49,22
8190,4885,Delivered,5:15:34,5
8191,7771,Delivered,4:21:20,8
8192,3920,Delivered,23:18:13,22
8193,9297,Delivered,10:25:57,32
8194,5702,Not Delivered,7:44:43,21
8195,441,Delivered,20:26:41,14
8196,401,Not Delivered,16:44:27,29
8197,8090,Delivered,18:5:22,19
8198,2268,Not Delivered,4:14:19,12
8199,8653,Not Delivered,4:43:10,23
8200,7387,Delivered,4:45:0,21
8201,4571,Delivered,4:3:29,6
8202,4966,Delivered,21:29:8,25
8203,5326,Delivered,22:32:30,1
8204,4475,Delivered,19:34:31,22
8205,5404,Delivered,4:18:28,19
8206,9608,Not Delivered,6:28:57,31
8207,6555,Not Delivered,17:51:2,1
8208,6193,Not Delivered,23:5:56,21
8209,9422,Delivered,6:23:40,10
8210,4234,Not Delivered,7:13:4,4
8211,2852,Delivered,0:56:18,33
8212,8358,Not Delivered,10:38:11,25
8213,267,Delivered,8:23:14,31
8214,2228,Delivered,17:11:16,32
8215,8732,Delivered,15:40:28,22
8216,5027,Not Delivered,23:18:36,9
8217,1715,Not Delivered,23:58:31,10
8218,5982,Delivered,21:9:31,26
8219,4526,Not Delivered,19:1:10,4
8220,6500,Not Delivered,19:29:37,12
8221,1208,Delivered,16:28:11,10
8222,4837,Not Delivered,5:0:23,16
8223,9456,Not Delivered,7:29:0,7
8224,7147,Delivered,6:57:25,31
8225,2970,Not Delivered,21:14:17,33
8226,1606,Delivered,7:43:56,29
8227,6163,Not Delivered,2:25:47,5
8228,6396,Delivered,21:31:55,1
8229,5401,Not Delivered,17:58:53,4
8230,3301,Delivered,0:58:38,20
8231,1302,Delivered,15:51:53,7
8232,8104,Delivered,13:51:8,21
8233,6730,Not Delivered,13:41:56,5
8234,2893,Delivered,7:47:33,33
8235,7995,Not Delivered,13:55:17,30
8236,6326,Delivered,14:21:47,10
8237,6043,Not Delivered,8:24:56,20
8238,4406,Not Delivered,0:47:59,26
8239,7008,Not Delivered,11:23:0,30
8240,4949,Not Delivered,23:16:5,10
8241,1881,Not Delivered,19:13:39,33
8242,2210,Not Delivered,4:11:44,15
8243,6760,Delivered,17:34:29,1
8244,7397,Delivered,20:31:24,19
8245,9939,Not Delivered,2:22:10,25
8246,8416,Delivered,9:42:8,29
8247,9591,Delivered,21:18:24,3
8248,2404,Delivered,0:38:44,31
8249,6023,Not Delivered,4:5:22,29
8250,3381,Delivered,4:52:44,20
8251,459,Not Delivered,15:25:32,2
8252,6233,Delivered,18:12:24,2
8253,219,Not Delivered,12:24:23,33
8254,430,Not Delivered,1:39:16,9
8255,646,Delivered,23:8:28,26
8256,6364,Not Delivered,15:20:49,28
8257,39,Not Delivered,9:19:25,5
8258,381,Delivered,10:51:4,26
8259,4719,Delivered,14:18:56,30
8260,5861,Delivered,14:56:1,1
8261,8510,Not Delivered,15:44:33,23
8262,6912,Not Delivered,8:20:20,10
8263,5020,Not Delivered,19:48:6,19
8264,134,Not Delivered,8:24:10,31
8265,9835,Not Delivered,23:59:51,15
8266,1484,Delivered,9:2:42,7
8267,5364,Delivered,0:20:51,7
8268,6983,Delivered,16:46:49,30
8269,6047,Not Delivered,15:9:51,26
8270,1831,Delivered,23:59:48,12
8271,2477,Delivered,6:31:42,24
8272,7757,Delivered,14:44:58,15
8273,62,Not Delivered,11:45:49,13
8274,7548,Delivered,15:26:14,19
8275,2169,Not Delivered,1:20:34,33
8276,596,Delivered,15:59:31,5
8277,7993,Delivered,23:15:28,22
8278,807,Delivered,18:24:52,14
8279,435,Delivered,14:41:22,10
8280,3221,Not Delivered,3:30:23,16
8281,7479,Delivered,2:30:4,30
8282,8729,Delivered,15:15:31,33
8283,2126,Delivered,14:44:17,24
8284,6050,Delivered,9:57:29,9
8285,310,Not Delivered,7:33:28,2
8286,5578,Delivered,22:52:52,15
8287,8140,Delivered,12:54:24,3
8288,155,Not Delivered,7:0:44,31
8289,9238,Not Delivered,20:50:1,32
8290,7320,Not Delivered,21:3:19,30
8291,1070,Delivered,20:13:45,21
8292,949,Not Delivered,12:35:10,24
8293,5656,Delivered,9:47:26,22
8294,532,Not Delivered,17:54:53,31
8295,3152,Delivered,13:33:26,34
8296,1517,Not Delivered,22:58:10,22
8297,5790,Not Delivered,1:27:57,22
8298,190,Delivered,11:56:51,21
8299,1251,Delivered,3:12:17,2
8300,6621,Delivered,19:15:28,2
8301,3069,Delivered,8:15:29,24
8302,4096,Delivered,16:38:2,17
8303,1212,Not Delivered,13:37:53,22
8304,4841,Delivered,5:8:32,15
8305,8204,Delivered,9:24:56,13
8306,5833,Delivered,20:19:17,2
8307,3100,Delivered,7:5:3,17
8308,4629,Delivered,2:21:30,9
8309,5559,Delivered,21:39:30,21
8310,8560,Delivered,12:44:40,34
8311,7576,Not Delivered,17:31:46,28
8312,5130,Not Delivered,9:51:37,20
8313,902,Delivered,3:23:34,18
8314,1772,Not Delivered,21:12:25,31
8315,5128,Not Delivered,14:38:37,9
8316,7473,Delivered,23:35:44,33
8317,5864,Delivered,15:45:54,4
8318,1310,Not Delivered,21:17:48,1
8319,5607,Not Delivered,13:18:58,5
8320,5113,Delivered,22:26:41,22
8321,3807,Not Delivered,21:38:19,16
8322,5742,Delivered,14:29:45,2
8323,2034,Delivered,18:10:42,19
8324,9509,Not Delivered,11:29:55,6
8325,9442,Not Delivered,2:37:1,29
8326,2345,Not Delivered,3:27:13,19
8327,7043,Not Delivered,7:28:51,4
8328,777,Not Delivered,21:14:46,34
8329,1898,Delivered,22:21:2,21
8330,4200,Not Delivered,3:5:48,32
8331,2248,Not Delivered,21:46:49,19
8332,9706,Delivered,22:58:32,12
8333,9505,Delivered,15:40:10,10
8334,1010,Delivered,21:46:0,13
8335,7927,Delivered,20:53:11,15
8336,1929,Delivered,9:13:42,17
8337,5655,Not Delivered,4:36:55,19
8338,9795,Delivered,17:35:4,20
8339,3481,Not Delivered,10:12:14,31
8340,4970,Not Delivered,21:14:53,15
8341,7249,Delivered,19:47:34,30
8342,1167,Not Delivered,11:31:12,20
8343,513,Delivered,15:33:21,1
8344,2680,Delivered,1:34:53,5
8345,464,Not Delivered,0:39:52,24
8346,4737,Delivered,18:19:24,17
8347,8950,Not Delivered,7:42:1,22
8348,7733,Delivered,4:47:30,21
8349,3820,Not Delivered,19:44:31,28
8350,6910,Not Delivered,6:29:21,33
8351,7735,Delivered,14:26:41,27
8352,8292,Not Delivered,3:55:32,5
8353,4189,Delivered,3:49:14,13
8354,4986,Delivered,20:3:50,34
8355,3325,Not Delivered,23:27:8,1
8356,3105,Not Delivered,4:28:23,24
8357,4369,Not Delivered,3:16:33,8
8358,7065,Not Delivered,12:13:30,19
8359,9938,Not Delivered,9:32:22,5
8360,3776,Not Delivered,8:21:16,33
8361,4095,Delivered,6:48:30,30
8362,4564,Not Delivered,16:37:55,29
8363,5220,Not Delivered,1:26:32,21
8364,7465,Delivered,19:12:40,7
8365,2754,Delivered,23:32:7,30
8366,2787,Not Delivered,4:9:25,33
8367,3700,Not Delivered,11:13:0,28
8368,3652,Not Delivered,12:58:3,26
8369,4944,Delivered,15:40:51,20
8370,1948,Not Delivered,18:35:39,31
8371,3013,Not Delivered,1:44:21,4
8372,4750,Not Delivered,22:4:18,13
8373,9924,Not Delivered,8:55:21,24
8374,105,Not Delivered,23:56:52,31
8375,7295,Not Delivered,13:29:18,16
8376,2752,Not Delivered,15:1:7,15
8377,9985,Delivered,21:23:53,22
8378,330,Delivered,21:51:56,17
8379,4800,Delivered,16:21:40,17
8380,6763,Delivered,8:51:59,2
8381,8241,Delivered,19:22:19,26
8382,5553,Not Delivered,0:50:0,7
8383,9681,Delivered,20:59:18,13
8384,5894,Delivered,10:43:32,2
8385,9029,Delivered,13:24:39,16
8386,7017,Delivered,14:11:58,22
8387,9995,Not Delivered,21:4:28,6
8388,7369,Delivered,1:32:19,10
8389,4259,Delivered,18:48:39,17
8390,5542,Not Delivered,22:59:10,13
8391,7691,Delivered,11:20:7,32
8392,4292,Not Delivered,23:31:7,10
8393,8891,Not Delivered,19:38:10,27
8394,2486,Not Delivered,2:41:56,3
8395,4270,Not Delivered,4:48:17,30
8396,3069,Not Delivered,4:16:44,9
8397,1156,Not Delivered,13:23:19,33
8398,5871,Not Delivered,2:0:0,34
8399,5963,Delivered,3:9:13,10
8400,7229,Delivered,11:2:20,16
8401,4713,Not Delivered,16:52:48,29
8402,9022,Delivered,1:30:24,10
8403,5257,Not Delivered,0:27:43,7
8404,665,Not Delivered,14:6:33,32
8405,1631,Not Delivered,18:18:43,5
8406,1398,Delivered,14:33:35,20
8407,7308,Delivered,15:26:4,33
8408,7032,Delivered,14:25:53,26
8409,6276,Delivered,20:4:39,4
8410,4919,Delivered,3:41:5,18
8411,2740,Delivered,16:43:25,7
8412,6115,Not Delivered,15:56:3,24
8413,4685,Delivered,4:31:42,33
8414,6958,Not Delivered,16:4:20,31
8415,8909,Not Delivered,19:41:16,20
8416,2470,Delivered,12:16:29,13
8417,1197,Not Delivered,15:50:6,8
8418,6625,Delivered,0:41:47,2
8419,6275,Delivered,20:32:49,29
8420,6997,Not Delivered,3:12:59,15
8421,3264,Delivered,1:7:55,27
8422,3422,Delivered,6:29:39,31
8423,5234,Not Delivered,14:58:10,4
8424,7129,Not Delivered,11:52:10,14
8425,3115,Not Delivered,12:19:18,29
8426,5444,Not Delivered,22:28:54,16
8427,451,Not Delivered,19:30:8,9
8428,667,Not Delivered,3:23:54,27
8429,9370,Delivered,5:30:48,8
8430,3189,Delivered,21:41:42,20
8431,7878,Delivered,8:49:37,31
8432,9094,Not Delivered,2:43:4,8
8433,2832,Delivered,17:41:21,11
8434,1692,Delivered,1:16:7,18
8435,4005,Delivered,0:6:31,28
8436,8629,Not Delivered,14:13:34,11
8437,424,Delivered,22:12:43,7
8438,8298,Not Delivered,21:6:7,20
8439,8236,Delivered,20:46:31,9
8440,1643,Delivered,19:33:15,11
8441,9659,Not Delivered,22:53:45,16
8442,5237,Not Delivered,23:20:57,28
8443,9210,Delivered,9:6:30,15
8444,4358,Delivered,19:24:13,27
8445,2090,Not Delivered,7:47:9,27
8446,6223,Delivered,1:39:58,1
8447,7555,Delivered,20:53:31,23
8448,7342,Delivered,19:52:35,31
8449,7613,Not Delivered,12:57:42,17
8450,4731,Delivered,17:14:21,7
8451,5048,Not Delivered,7:1:54,2
8452,2771,Delivered,2:35:52,15
8453,1820,Not Delivered,1:38:2,19
8454,5418,Not Delivered,7:32:54,26
8455,426,Delivered,10:45:48,19
8456,1941,Delivered,3:14:40,22
8457,8920,Not Delivered,16:46:20,1
8458,8686,Not Delivered,16:46:43,10
8459,9976,Delivered,17:46:58,29
8460,6883,Delivered,10:18:38,15
8461,9276,Delivered,13:15:35,34
8462,2437,Delivered,3:45:28,31
8463,7474,Delivered,4:27:54,17
8464,7943,Delivered,12:12:36,7
8465,8129,Delivered,20:43:30,13
8466,1268,Delivered,19:50:9,11
8467,8082,Delivered,18:42:48,30
8468,2563,Delivered,3:16:33,1
8469,7698,Not Delivered,11:49:18,4
8470,3203,Delivered,11:41:55,24
8471,2601,Not Delivered,13:58:19,7
8472,3365,Delivered,22:16:48,13
8473,9675,Not Delivered,14:0:28,3
8474,4217,Not Delivered,9:55:14,31
8475,3155,Not Delivered,4:8:14,33
8476,4147,Not Delivered,18:50:6,3
8477,6742,Delivered,13:7:0,29
8478,8912,Not Delivered,6:18:25,19
8479,7126,Delivered,0:12:15,23
8480,6832,Delivered,7:3:32,3
8481,3945,Not Delivered,1:37:24,19
8482,9767,Delivered,15:36:24,29
8483,7508,Not Delivered,5:48:54,6
8484,3223,Delivered,11:12:18,2
8485,7488,Not Delivered,5:25:41,13
8486,4171,Delivered,10:3:25,10
8487,985,Not Delivered,6:22:7,9
8488,6373,Not Delivered,13:3:9,24
8489,8279,Not Delivered,21:55:43,14
8490,8798,Delivered,4:14:59,9
8491,2650,Not Delivered,14:55:9,18
8492,7766,Delivered,18:47:46,5
8493,6282,Not Delivered,15:25:45,21
8494,9238,Delivered,17:42:29,20
8495,7002,Not Delivered,3:54:44,21
8496,3550,Delivered,5:44:39,16
8497,327,Delivered,22:18:12,27
8498,4171,Not Delivered,22:6:49,20
8499,1173,Not Delivered,3:41:6,24
8500,384,Not Delivered,5:0:7,1
8501,4139,Not Delivered,12:18:23,5
8502,8388,Not Delivered,15:35:38,6
8503,8247,Not Delivered,18:58:36,21
8504,654,Delivered,5:36:13,9
8505,4075,Delivered,22:47:55,27
8506,3860,Delivered,12:55:21,17
8507,6610,Delivered,21:3:27,22
8508,3180,Delivered,21:52:52,5
8509,6652,Not Delivered,18:40:53,31
8510,383,Delivered,0:33:15,16
8511,3452,Delivered,0:52:25,28
8512,1687,Delivered,5:51:9,21
8513,261,Not Delivered,1:31:25,29
8514,8789,Delivered,9:50:6,13
8515,4995,Delivered,23:17:40,5
8516,2023,Not Delivered,0:57:44,7
8517,8877,Not Delivered,6:35:59,15
8518,5909,Not Delivered,12:28:53,16
8519,3504,Delivered,18:0:16,13
8520,2513,Not Delivered,22:47:46,27
8521,5632,Delivered,2:32:24,32
8522,4901,Not Delivered,6:59:30,34
8523,4954,Not Delivered,13:28:48,32
8524,34,Delivered,11:51:26,14
8525,1729,Delivered,0:56:23,4
8526,7831,Delivered,10:34:26,34
8527,8385,Not Delivered,7:40:36,22
8528,3677,Not Delivered,0:20:29,11
8529,4041,Delivered,7:30:44,30
8530,7670,Delivered,7:45:25,27
8531,2142,Delivered,11:39:1,29
8532,7993,Delivered,20:8:28,25
8533,9418,Delivered,3:46:58,34
8534,2463,Not Delivered,11:48:12,14
8535,8934,Delivered,18:38:1,2
8536,2326,Not Delivered,3:4:48,21
8537,6486,Delivered,18:53:46,10
8538,6840,Delivered,7:21:39,27
8539,7060,Not Delivered,23:27:44,10
8540,2263,Delivered,13:31:45,29
8541,3057,Delivered,5:11:34,32
8542,9101,Not Delivered,13:14:43,17
8543,6583,Delivered,5:25:7,22
8544,6761,Not Delivered,23:51:43,17
8545,1771,Not Delivered,0:22:25,14
8546,6684,Not Delivered,16:22:41,34
8547,8196,Delivered,7:21:50,16
8548,2519,Delivered,4:57:10,1
8549,7362,Delivered,22:12:45,6
8550,3769,Delivered,9:15:38,2
8551,6465,Delivered,3:53:28,17
8552,8876,Not Delivered,12:50:1,9
8553,8621,Not Delivered,4:54:17,1
8554,9189,Not Delivered,5:50:44,23
8555,5075,Not Delivered,12:37:33,9
8556,713,Delivered,13:26:31,23
8557,4590,Delivered,9:24:51,13
8558,5253,Delivered,21:4:3,14
8559,7748,Delivered,23:20:54,8
8560,7090,Delivered,5:24:0,2
8561,4582,Not Delivered,12:16:53,4
8562,1560,Not Delivered,8:58:2,12
8563,8427,Delivered,6:44:21,8
8564,5514,Not Delivered,10:51:55,7
8565,1506,Not Delivered,14:50:27,8
8566,449,Delivered,9:32:6,20
8567,5995,Not Delivered,11:28:48,18
8568,7781,Not Delivered,6:27:40,19
8569,287,Not Delivered,9:49:30,28
8570,9839,Delivered,17:28:59,34
8571,9728,Delivered,5:49:23,10
8572,4458,Delivered,13:7:9,9
8573,4920,Not Delivered,18:14:34,24
8574,681,Not Delivered,3:11:31,29
8575,2278,Not Delivered,9:19:24,10
8576,812,Not Delivered,15:29:34,8
8577,9972,Delivered,20:16:41,4
