order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8237,29,3,Pizza,2023-09-21,09:16:47,Not Fulfilled,408
8238,14,22,Biryani,2023-09-11,03:07:29,Completed,509
8239,23,14,Pasta,2023-02-11,05:31:16,Not Fulfilled,295
8240,29,20,Paneer Butter Masala,2023-07-21,11:59:28,Not Fulfilled,515
8241,2,27,Biryani,2023-08-04,22:04:26,Completed,213
8242,31,71,Shawarma,2023-05-10,07:51:02,Not Fulfilled,422
8243,21,4,Chole Bhature,2023-02-06,23:33:39,Not Fulfilled,515
8244,10,13,Pizza,2023-09-07,20:13:51,Not Fulfilled,306
8245,6,43,Chole Bhature,2023-08-20,18:41:29,Completed,294
8246,8,25,Paneer Butter Masala,2023-12-02,03:26:41,Not Fulfilled,649
8247,25,42,Dosa,2023-07-24,19:57:09,Completed,758
8248,13,60,Biryani,2023-11-28,23:15:40,Not Fulfilled,647
8249,8,52,Pizza,2023-04-11,06:38:54,Not Fulfilled,268
8250,3,38,Burger,2023-07-07,11:52:19,Not Fulfilled,456
8251,3,6,Dosa,2023-03-04,15:01:42,Not Fulfilled,496
8252,17,17,Paneer Butter Masala,2023-04-07,16:54:51,Not Fulfilled,431
8253,21,18,Burger,2023-12-04,16:42:02,Completed,749
8254,25,57,Biryani,2023-02-23,19:38:02,Not Fulfilled,330
8255,28,3,Shawarma,2023-02-02,02:55:04,Not Fulfilled,738
8256,8,63,Paneer Butter Masala,2023-04-29,03:50:48,Not Fulfilled,254
8257,16,6,Paneer Butter Masala,2023-12-01,16:11:33,Completed,364
8258,16,34,Biryani,2023-11-01,13:27:44,Not Fulfilled,340
8259,12,68,Burger,2023-01-20,09:42:39,Completed,458
8260,31,61,Paneer Butter Masala,2023-07-14,22:46:39,Completed,652
8261,2,46,Biryani,2023-12-09,22:03:38,Not Fulfilled,192
8262,18,18,Pizza,2023-08-09,20:17:56,Not Fulfilled,412
8263,5,35,Pizza,2023-10-08,08:58:01,Not Fulfilled,293
8264,28,10,Biryani,2023-07-30,04:08:18,Completed,749
8265,1,63,Pasta,2023-11-03,10:06:06,Not Fulfilled,706
8266,5,61,Burger,2023-07-07,02:34:20,Not Fulfilled,344
8267,20,43,Biryani,2023-07-06,19:49:08,Not Fulfilled,632
8268,33,58,Dosa,2023-09-10,11:57:28,Completed,560
8269,15,50,Shawarma,2023-02-08,02:27:29,Completed,163
8270,1,58,Biryani,2023-01-27,21:25:57,Completed,797
8271,15,50,Shawarma,2023-12-10,08:27:32,Completed,558
8272,11,69,Biryani,2023-11-06,03:04:22,Completed,465
8273,16,70,Burger,2023-07-30,08:37:27,Completed,299
8274,20,14,Paneer Butter Masala,2023-11-08,01:38:53,Completed,223
8275,9,6,Dosa,2023-04-29,19:17:02,Completed,199
8276,20,9,Chole Bhature,2023-01-24,19:29:24,Completed,793
8277,11,17,Chole Bhature,2023-05-20,00:12:16,Completed,606
8278,18,25,Shawarma,2023-08-15,03:26:14,Completed,403
8279,33,5,Burger,2023-06-25,14:27:24,Completed,571
8280,15,34,Chole Bhature,2023-10-18,18:26:05,Completed,263
8281,10,24,Burger,2023-03-10,14:43:15,Not Fulfilled,782
8282,6,39,Paneer Butter Masala,2023-10-05,17:48:38,Not Fulfilled,302
8283,17,20,Burger,2023-03-22,07:12:53,Completed,723
8284,14,25,Pizza,2023-06-20,11:49:02,Not Fulfilled,211
8285,9,7,Biryani,2023-04-30,12:07:04,Completed,611
8286,12,70,Pizza,2023-02-16,08:39:14,Completed,368
8287,14,59,Biryani,2023-03-13,04:55:15,Not Fulfilled,178
8288,32,58,Dosa,2023-07-05,00:37:28,Not Fulfilled,321
8289,14,36,Burger,2023-06-01,01:55:14,Not Fulfilled,650
8290,27,28,Chole Bhature,2023-02-17,13:45:11,Completed,175
8291,15,6,Burger,2023-07-13,14:45:08,Completed,511
8292,9,63,Burger,2023-06-19,03:19:25,Completed,212
8293,18,10,Shawarma,2023-08-29,08:23:03,Completed,331
8294,29,35,Burger,2023-02-26,16:58:41,Completed,222
8295,7,44,Chole Bhature,2024-01-01,05:54:23,Completed,208
8296,12,62,Chole Bhature,2023-10-08,05:47:21,Not Fulfilled,289
8297,20,14,Pizza,2023-11-22,04:12:31,Not Fulfilled,588
8298,1,29,Pasta,2023-03-28,07:31:46,Completed,517
8299,28,13,Dosa,2023-01-10,11:44:57,Completed,569
8300,23,37,Pasta,2023-07-05,06:27:15,Not Fulfilled,475
8301,31,59,Burger,2023-06-14,22:59:09,Completed,501
8302,2,39,Pizza,2023-06-29,01:21:55,Completed,403
8303,4,33,Shawarma,2023-07-05,04:55:56,Completed,409
8304,16,36,Burger,2023-02-10,06:42:46,Completed,187
8305,5,59,Shawarma,2023-08-28,05:07:44,Not Fulfilled,441
8306,16,40,Dosa,2023-09-07,23:15:54,Not Fulfilled,580
8307,5,40,Chole Bhature,2023-12-03,11:16:03,Completed,418
8308,31,38,Shawarma,2023-11-06,01:22:13,Completed,553
8309,33,24,Pasta,2023-07-20,20:48:12,Not Fulfilled,464
8310,26,52,Pasta,2023-06-05,20:54:57,Not Fulfilled,536
8311,2,49,Shawarma,2023-02-04,06:50:50,Not Fulfilled,335
8312,16,30,Biryani,2023-11-30,07:22:16,Not Fulfilled,736
8313,27,31,Pasta,2023-03-30,06:29:03,Not Fulfilled,298
8314,2,34,Pasta,2023-01-07,20:41:19,Completed,224
8315,32,30,Burger,2023-02-18,13:05:37,Not Fulfilled,720
8316,23,13,Burger,2023-09-02,22:50:51,Not Fulfilled,352
8317,21,56,Dosa,2023-06-23,09:19:14,Not Fulfilled,262
8318,13,48,Shawarma,2023-02-09,14:45:04,Completed,269
8319,9,6,Pizza,2023-07-17,02:07:14,Completed,559
8320,14,44,Chole Bhature,2023-01-31,02:05:59,Completed,685
8321,8,16,Pizza,2023-12-20,15:13:01,Completed,360
8322,15,42,Dosa,2023-10-02,15:22:44,Not Fulfilled,678
8323,32,10,Paneer Butter Masala,2023-10-15,23:08:31,Not Fulfilled,773
8324,24,57,Shawarma,2023-06-07,07:00:11,Completed,655
8325,28,56,Pizza,2023-09-08,20:41:34,Not Fulfilled,377
8326,12,41,Pasta,2023-11-22,02:59:45,Not Fulfilled,647
8327,6,49,Pizza,2023-05-23,23:31:34,Not Fulfilled,699
8328,26,28,Pizza,2023-04-08,22:20:05,Not Fulfilled,539
8329,15,69,Shawarma,2023-03-27,16:27:01,Completed,173
8330,16,4,Biryani,2023-09-11,18:11:24,Not Fulfilled,232
8331,23,16,Paneer Butter Masala,2023-10-14,19:23:57,Completed,318
8332,10,55,Pasta,2023-03-19,18:56:14,Completed,293
8333,28,53,Dosa,2023-07-08,18:45:59,Completed,429
8334,18,37,Pasta,2023-07-19,08:03:40,Completed,412
8335,6,30,Burger,2023-08-17,03:35:13,Not Fulfilled,735
8336,14,22,Paneer Butter Masala,2023-04-29,23:47:39,Not Fulfilled,288
8337,10,12,Chole Bhature,2023-04-16,14:53:53,Not Fulfilled,348
8338,12,40,Pasta,2023-03-28,14:04:49,Not Fulfilled,169
8339,25,40,Chole Bhature,2023-06-01,11:12:43,Not Fulfilled,257
8340,27,36,Paneer Butter Masala,2023-04-26,12:58:39,Completed,177
8341,32,27,Biryani,2023-09-22,03:25:33,Not Fulfilled,680
8342,23,40,Pizza,2023-08-25,18:09:41,Not Fulfilled,239
8343,15,33,Biryani,2023-01-06,05:04:38,Not Fulfilled,511
8344,1,3,Pizza,2023-01-01,08:58:48,Not Fulfilled,360
8345,18,59,Shawarma,2023-12-19,10:45:32,Completed,642
8346,18,30,Pizza,2023-10-29,09:20:40,Completed,247
8347,9,34,Shawarma,2023-04-26,12:43:43,Not Fulfilled,318
8348,10,16,Burger,2023-04-08,05:13:03,Not Fulfilled,234
8349,28,68,Biryani,2023-10-29,00:41:59,Completed,236
8350,18,8,Pizza,2023-04-09,04:37:41,Not Fulfilled,758
8351,27,55,Burger,2023-09-02,04:40:13,Not Fulfilled,254
8352,12,71,Paneer Butter Masala,2023-09-20,09:49:22,Completed,618
8353,9,51,Biryani,2023-01-15,09:54:06,Not Fulfilled,740
8354,29,70,Dosa,2023-08-30,19:25:27,Completed,221
8355,14,32,Paneer Butter Masala,2023-07-13,09:46:31,Completed,650
8356,15,11,Burger,2023-01-17,20:04:37,Not Fulfilled,753
8357,31,54,Burger,2023-04-13,10:45:58,Completed,705
8358,17,35,Shawarma,2023-02-20,16:31:28,Not Fulfilled,335
8359,14,57,Paneer Butter Masala,2023-07-14,03:13:51,Completed,367
8360,19,67,Dosa,2023-03-13,04:22:30,Completed,300
8361,13,7,Shawarma,2023-10-15,14:37:10,Completed,439
8362,17,38,Paneer Butter Masala,2023-02-16,08:00:56,Completed,452
8363,27,9,Pizza,2023-08-16,12:34:34,Completed,492
8364,27,14,Pasta,2023-06-14,15:47:00,Not Fulfilled,694
8365,2,32,Paneer Butter Masala,2023-12-17,16:45:16,Completed,452
8366,29,71,Paneer Butter Masala,2023-08-31,08:30:26,Not Fulfilled,184
8367,12,59,Biryani,2023-07-04,03:54:38,Completed,290
8368,11,6,Burger,2023-01-29,04:08:21,Completed,681
8369,31,29,Biryani,2023-01-20,17:15:32,Not Fulfilled,346
8370,3,53,Paneer Butter Masala,2023-05-04,16:45:28,Completed,763
8371,26,62,Chole Bhature,2023-02-21,01:44:50,Completed,221
8372,6,29,Paneer Butter Masala,2023-04-06,12:33:41,Completed,355
8373,10,36,Biryani,2023-03-04,20:55:56,Not Fulfilled,357
8374,32,3,Dosa,2023-03-13,08:06:40,Not Fulfilled,319
8375,5,54,Biryani,2023-01-23,07:03:11,Not Fulfilled,284
8376,12,13,Paneer Butter Masala,2023-09-09,22:51:33,Not Fulfilled,388
8377,2,69,Dosa,2023-06-13,15:12:18,Completed,739
8378,17,60,Shawarma,2023-05-11,14:35:57,Completed,401
8379,25,67,Shawarma,2023-10-14,19:11:38,Completed,646
8380,3,39,Dosa,2023-10-17,09:03:01,Completed,154
8381,21,39,Pasta,2023-05-28,00:01:13,Completed,420
8382,30,30,Pizza,2023-04-26,23:32:20,Not Fulfilled,186
8383,9,68,Chole Bhature,2023-03-20,13:12:35,Completed,294
8384,13,71,Biryani,2023-11-05,12:11:42,Not Fulfilled,732
8385,18,25,Burger,2023-04-28,19:02:07,Not Fulfilled,547
8386,18,27,Biryani,2023-11-22,10:26:47,Completed,529
8387,9,1,Paneer Butter Masala,2023-05-18,21:37:08,Completed,561
8388,21,27,Dosa,2023-11-28,06:02:36,Completed,751
8389,25,67,Pasta,2023-04-04,06:25:55,Not Fulfilled,696
8390,31,46,Pasta,2023-06-09,23:18:16,Completed,184
8391,16,39,Chole Bhature,2023-05-09,19:09:20,Not Fulfilled,298
8392,21,1,Biryani,2023-05-27,07:20:43,Not Fulfilled,507
8393,7,48,Paneer Butter Masala,2023-10-01,03:59:43,Not Fulfilled,684
8394,18,52,Pizza,2023-04-01,14:23:37,Not Fulfilled,644
8395,9,24,Pizza,2023-05-03,10:48:22,Completed,608
8396,27,4,Chole Bhature,2023-11-16,18:32:52,Completed,685
8397,2,20,Pizza,2023-02-16,17:15:17,Completed,727
8398,26,59,Chole Bhature,2023-11-15,06:21:20,Completed,542
8399,25,28,Burger,2023-12-06,07:12:52,Not Fulfilled,751
8400,10,21,Dosa,2023-10-12,02:38:11,Not Fulfilled,170
8401,13,57,Pasta,2023-04-29,19:50:10,Completed,524
8402,26,47,Paneer Butter Masala,2023-04-26,15:50:25,Not Fulfilled,554
8403,19,55,Pizza,2023-12-15,06:28:55,Not Fulfilled,658
8404,16,57,Chole Bhature,2023-10-11,18:38:45,Not Fulfilled,224
8405,10,59,Shawarma,2023-01-26,20:03:46,Completed,306
8406,23,20,Pasta,2023-08-04,10:35:05,Not Fulfilled,159
8407,18,63,Shawarma,2023-06-22,08:06:10,Not Fulfilled,573
8408,21,67,Paneer Butter Masala,2023-09-16,00:00:06,Completed,733
8409,12,4,Pizza,2023-12-09,20:49:39,Completed,198
8410,22,37,Burger,2023-09-24,23:20:42,Not Fulfilled,714
8411,20,51,Biryani,2023-10-03,07:02:51,Completed,665
8412,33,36,Dosa,2023-05-31,16:36:49,Not Fulfilled,176
8413,8,2,Pizza,2023-11-18,18:36:33,Completed,401
8414,16,6,Pasta,2023-02-22,01:27:55,Not Fulfilled,486
8415,29,63,Burger,2023-10-27,17:20:43,Not Fulfilled,594
8416,10,23,Chole Bhature,2023-01-10,22:53:18,Completed,665
8417,15,20,Burger,2023-11-13,20:44:30,Completed,621
8418,14,19,Dosa,2023-04-19,10:56:38,Completed,792
8419,11,50,Pasta,2023-01-15,02:39:30,Completed,225
8420,12,31,Pizza,2023-09-14,12:41:00,Not Fulfilled,689
8421,12,16,Biryani,2023-02-24,19:56:41,Completed,450
8422,15,55,Biryani,2023-06-29,21:04:40,Completed,209
8423,33,12,Pasta,2023-06-14,07:05:40,Completed,745
8424,15,59,Shawarma,2023-08-04,18:19:16,Not Fulfilled,737
8425,1,1,Paneer Butter Masala,2023-06-28,11:36:10,Completed,636
8426,19,14,Biryani,2023-03-21,11:59:57,Completed,737
8427,27,14,Paneer Butter Masala,2023-07-18,15:25:33,Not Fulfilled,531
8428,28,30,Biryani,2023-01-07,06:06:32,Completed,427
8429,12,49,Burger,2023-09-05,00:50:47,Not Fulfilled,316
8430,29,51,Burger,2023-10-06,20:05:27,Not Fulfilled,167
8431,16,39,Burger,2023-08-22,06:44:57,Completed,666
8432,23,41,Burger,2023-07-18,06:55:37,Not Fulfilled,510
8433,10,66,Pizza,2023-03-02,07:16:52,Not Fulfilled,774
8434,28,35,Pasta,2023-06-20,20:11:00,Not Fulfilled,651
8435,24,60,Pizza,2023-07-19,17:25:36,Not Fulfilled,650
8436,8,68,Shawarma,2023-02-17,17:10:09,Not Fulfilled,475
8437,6,21,Pizza,2023-05-15,23:33:27,Not Fulfilled,678
8438,11,6,Dosa,2023-08-18,15:21:57,Not Fulfilled,341
8439,3,42,Burger,2023-01-01,11:05:00,Completed,234
8440,26,3,Dosa,2023-08-16,16:50:27,Not Fulfilled,794
8441,25,45,Chole Bhature,2023-05-09,08:28:19,Not Fulfilled,221
8442,11,8,Paneer Butter Masala,2023-08-16,18:17:30,Not Fulfilled,770
8443,9,62,Burger,2023-04-01,12:27:43,Completed,224
8444,6,29,Burger,2023-10-14,16:26:14,Not Fulfilled,328
8445,28,30,Dosa,2023-05-10,06:42:58,Completed,170
8446,22,47,Biryani,2023-04-16,11:58:16,Completed,232
8447,10,63,Burger,2023-07-27,01:23:12,Completed,481
8448,8,24,Pasta,2023-11-04,08:22:18,Completed,600
8449,22,36,Chole Bhature,2023-05-30,22:28:48,Completed,276
8450,20,33,Pasta,2023-04-17,12:34:19,Not Fulfilled,344
8451,23,65,Burger,2023-01-03,02:04:15,Not Fulfilled,265
8452,10,48,Paneer Butter Masala,2023-01-28,01:55:36,Not Fulfilled,266
8453,31,46,Burger,2023-01-31,04:38:46,Not Fulfilled,539
8454,21,54,Pasta,2023-11-29,04:53:44,Completed,540
8455,12,19,Shawarma,2023-05-28,04:59:41,Not Fulfilled,690
8456,13,67,Pasta,2023-03-16,09:36:20,Not Fulfilled,784
8457,26,27,Pasta,2023-05-31,21:16:55,Not Fulfilled,239
8458,30,5,Paneer Butter Masala,2023-04-16,22:24:14,Not Fulfilled,728
8459,24,64,Paneer Butter Masala,2023-03-10,09:49:01,Not Fulfilled,434
8460,10,26,Shawarma,2023-08-16,21:30:14,Completed,177
8461,5,53,Pizza,2023-03-28,15:47:51,Completed,689
8462,30,65,Dosa,2023-01-25,08:03:34,Completed,329
8463,18,31,Pasta,2023-12-21,09:30:31,Completed,682
8464,7,62,Shawarma,2023-10-24,17:32:43,Completed,526
8465,9,49,Dosa,2023-03-17,16:48:38,Not Fulfilled,232
8466,20,52,Shawarma,2023-12-05,04:07:25,Not Fulfilled,675
8467,12,10,Dosa,2023-06-23,11:17:34,Not Fulfilled,235
8468,32,52,Paneer Butter Masala,2023-10-26,20:04:19,Completed,433
8469,14,11,Pizza,2023-11-21,03:36:19,Not Fulfilled,682
8470,20,49,Dosa,2023-09-22,02:03:28,Not Fulfilled,526
8471,25,62,Pizza,2023-01-01,06:26:28,Completed,587
8472,14,26,Chole Bhature,2023-07-08,10:21:22,Not Fulfilled,749
8473,30,38,Paneer Butter Masala,2023-06-20,00:37:08,Not Fulfilled,549
8474,31,43,Burger,2023-03-23,12:05:34,Completed,421
8475,5,56,Burger,2023-10-11,16:55:05,Not Fulfilled,391
8476,5,43,Biryani,2023-04-16,16:15:33,Not Fulfilled,361
8477,27,41,Chole Bhature,2023-08-23,11:55:29,Completed,221
8478,28,67,Chole Bhature,2023-03-03,20:33:42,Completed,284
8479,15,65,Dosa,2023-09-19,06:20:29,Completed,739
8480,22,41,Pizza,2023-06-17,11:47:47,Completed,219
8481,17,3,Paneer Butter Masala,2023-02-09,21:01:03,Completed,188
8482,6,51,Dosa,2023-11-26,20:19:19,Not Fulfilled,255
8483,9,46,Chole Bhature,2023-04-29,06:35:09,Not Fulfilled,394
8484,27,44,Chole Bhature,2024-01-01,07:18:49,Not Fulfilled,471
8485,20,36,Pasta,2023-10-08,11:19:01,Not Fulfilled,750
8486,9,19,Shawarma,2023-03-26,22:33:22,Completed,347
8487,30,12,Chole Bhature,2023-06-15,03:21:14,Not Fulfilled,718
8488,22,54,Pizza,2023-10-04,05:16:12,Completed,186
8489,29,20,Pizza,2023-09-28,02:16:11,Not Fulfilled,167
8490,10,33,Dosa,2023-01-12,17:14:22,Not Fulfilled,566
8491,32,52,Pasta,2023-07-22,07:06:07,Not Fulfilled,352
8492,31,53,Shawarma,2023-03-28,02:27:54,Not Fulfilled,496
8493,7,38,Pizza,2023-06-08,05:46:46,Completed,156
8494,18,12,Pizza,2023-09-12,02:59:17,Not Fulfilled,338
8495,24,17,Dosa,2023-02-06,13:45:46,Not Fulfilled,246
8496,11,22,Pasta,2023-12-24,19:36:50,Not Fulfilled,376
8497,12,10,Dosa,2023-05-14,05:55:09,Completed,652
8498,14,49,Pasta,2023-08-26,11:04:24,Not Fulfilled,324
8499,9,55,Dosa,2023-12-23,22:13:55,Completed,419
8500,7,17,Chole Bhature,2023-11-08,12:37:45,Not Fulfilled,227
8501,13,26,Biryani,2023-05-23,02:47:17,Not Fulfilled,280
8502,31,61,Pasta,2023-12-30,10:09:52,Completed,663
8503,14,42,Pizza,2023-03-18,08:29:16,Not Fulfilled,676
8504,28,64,Pasta,2023-03-23,09:27:19,Not Fulfilled,749
8505,6,34,Paneer Butter Masala,2023-10-25,16:12:13,Not Fulfilled,649
8506,17,13,Dosa,2023-11-02,03:20:33,Completed,607
8507,13,19,Pasta,2023-11-16,14:22:33,Not Fulfilled,266
8508,22,63,Biryani,2023-11-11,08:08:14,Not Fulfilled,478
8509,25,10,Burger,2023-08-13,02:16:21,Not Fulfilled,759
8510,9,50,Chole Bhature,2023-09-03,10:37:41,Completed,379
8511,18,38,Dosa,2023-01-08,03:31:19,Not Fulfilled,724
8512,29,60,Chole Bhature,2023-12-28,15:07:02,Not Fulfilled,657
8513,32,28,Dosa,2023-12-24,01:51:34,Completed,166
8514,32,10,Pizza,2023-12-20,04:39:51,Completed,361
8515,19,1,Dosa,2023-04-18,01:10:07,Not Fulfilled,228
8516,13,70,Paneer Butter Masala,2023-06-28,10:07:56,Not Fulfilled,483
8517,24,71,Pasta,2023-08-14,14:09:29,Completed,731
8518,21,30,Biryani,2023-09-15,08:39:34,Completed,408
8519,22,36,Dosa,2023-10-29,10:50:38,Not Fulfilled,250
8520,22,29,Paneer Butter Masala,2023-11-14,15:01:57,Completed,201
8521,23,32,Burger,2023-05-25,13:23:44,Completed,197
8522,31,67,Pasta,2023-04-22,08:24:23,Completed,428
8523,12,39,Paneer Butter Masala,2023-12-16,22:20:52,Completed,216
8524,14,44,Pasta,2023-03-19,20:24:53,Not Fulfilled,322
8525,26,53,Biryani,2023-09-30,16:28:29,Not Fulfilled,727
8526,21,22,Pasta,2023-11-10,19:57:05,Completed,494
8527,22,18,Dosa,2023-09-08,06:18:56,Completed,777
8528,4,49,Paneer Butter Masala,2023-04-17,04:25:45,Completed,732
8529,33,52,Paneer Butter Masala,2023-05-22,03:53:08,Completed,662
8530,1,63,Dosa,2023-05-05,10:57:45,Completed,420
8531,27,42,Pizza,2023-03-10,21:46:21,Not Fulfilled,778
8532,19,69,Shawarma,2023-07-25,03:19:43,Not Fulfilled,251
8533,31,62,Paneer Butter Masala,2023-11-25,19:04:28,Completed,798
8534,19,49,Paneer Butter Masala,2023-12-23,14:40:01,Not Fulfilled,271
8535,28,66,Burger,2023-09-21,21:40:41,Not Fulfilled,344
8536,31,15,Dosa,2023-10-13,02:20:38,Not Fulfilled,494
8537,7,30,Pasta,2023-02-19,08:22:48,Not Fulfilled,433
8538,16,40,Pasta,2023-09-24,08:51:34,Completed,217
8539,16,67,Pasta,2023-08-29,01:26:23,Completed,772
8540,15,51,Paneer Butter Masala,2023-10-11,21:55:09,Completed,307
8541,24,45,Dosa,2023-02-26,12:21:11,Not Fulfilled,638
8542,24,27,Shawarma,2023-03-03,17:51:39,Not Fulfilled,205
8543,26,40,Dosa,2023-07-22,08:09:53,Completed,490
8544,24,61,Dosa,2023-08-06,09:11:37,Completed,416
8545,23,60,Biryani,2023-08-02,10:18:14,Not Fulfilled,198
8546,16,70,Shawarma,2023-03-17,02:01:20,Not Fulfilled,572
8547,26,12,Chole Bhature,2023-06-11,13:20:37,Not Fulfilled,297
8548,2,17,Chole Bhature,2023-04-28,15:37:37,Completed,503
8549,11,2,Chole Bhature,2023-11-29,04:38:24,Completed,231
8550,17,52,Paneer Butter Masala,2023-12-19,09:12:08,Not Fulfilled,568
8551,19,70,Biryani,2023-10-06,03:49:01,Not Fulfilled,515
8552,10,5,Burger,2023-08-22,19:32:38,Not Fulfilled,637
8553,10,68,Burger,2023-04-03,18:07:58,Completed,778
8554,6,68,Shawarma,2023-08-24,16:55:23,Completed,736
8555,13,56,Dosa,2023-01-21,19:09:10,Completed,784
8556,5,68,Pizza,2023-07-02,23:42:54,Completed,354
8557,28,7,Chole Bhature,2023-02-28,18:59:50,Not Fulfilled,515
8558,8,52,Burger,2023-04-12,04:23:24,Not Fulfilled,792
8559,28,30,Paneer Butter Masala,2023-05-27,20:09:34,Completed,153
8560,19,44,Dosa,2023-09-10,18:14:35,Completed,201
8561,21,47,Biryani,2023-04-08,04:44:24,Not Fulfilled,763
8562,27,62,Biryani,2023-04-22,01:49:02,Not Fulfilled,460
8563,16,29,Burger,2023-03-18,14:39:22,Not Fulfilled,550
8564,4,7,Shawarma,2023-05-31,20:36:30,Completed,701
8565,5,38,Pizza,2023-09-01,07:03:32,Not Fulfilled,548
8566,9,16,Shawarma,2023-10-15,05:14:10,Not Fulfilled,736
8567,9,21,Biryani,2023-12-05,12:06:36,Completed,548
8568,3,50,Chole Bhature,2023-06-04,13:37:40,Not Fulfilled,735
8569,30,26,Biryani,2023-05-21,09:23:43,Not Fulfilled,529
8570,18,54,Pasta,2023-11-29,22:06:46,Not Fulfilled,449
8571,8,3,Paneer Butter Masala,2023-12-30,02:49:02,Completed,487
8572,25,48,Chole Bhature,2024-01-01,10:51:10,Not Fulfilled,222
8573,7,23,Biryani,2023-09-24,17:47:02,Completed,396
8574,15,11,Paneer Butter Masala,2023-02-07,00:59:03,Completed,738
8575,10,44,Burger,2023-07-02,03:55:09,Completed,245
8576,24,44,Shawarma,2023-12-16,21:04:48,Not Fulfilled,729
8577,10,63,Shawarma,2023-03-08,15:25:45,Not Fulfilled,790
8578,20,16,Biryani,2023-05-17,04:45:48,Completed,660
8579,16,63,Burger,2023-09-03,18:09:51,Not Fulfilled,157
8580,19,18,Pizza,2023-01-31,11:37:23,Completed,464
8581,1,6,Pasta,2023-07-29,17:21:04,Completed,199
8582,29,62,Burger,2023-06-16,17:03:44,Completed,616
8583,33,4,Dosa,2023-07-12,07:26:36,Completed,679
8584,19,22,Pasta,2023-10-11,20:31:47,Not Fulfilled,201
8585,25,53,Pasta,2023-03-27,15:58:59,Not Fulfilled,616
8586,3,19,Burger,2023-01-11,21:50:00,Completed,785
8587,4,65,Pizza,2023-12-04,12:31:20,Completed,611
8588,13,23,Shawarma,2023-08-31,10:10:16,Completed,549
8589,11,70,Biryani,2023-01-27,22:53:01,Completed,567
8590,10,31,Burger,2023-08-06,02:07:59,Completed,456
8591,20,50,Pasta,2023-07-21,13:39:08,Completed,602
8592,31,37,Biryani,2023-04-09,20:32:57,Completed,687
8593,12,40,Biryani,2023-11-12,21:08:00,Not Fulfilled,284
8594,30,6,Shawarma,2023-08-30,22:38:02,Completed,764
8595,16,57,Burger,2023-06-19,23:05:54,Not Fulfilled,518
8596,22,52,Pizza,2023-03-11,06:08:51,Not Fulfilled,365
8597,24,71,Chole Bhature,2023-02-20,01:59:40,Completed,562
8598,21,47,Paneer Butter Masala,2023-01-01,15:36:37,Completed,308
8599,4,69,Pasta,2023-09-13,00:28:14,Not Fulfilled,300
8600,14,14,Biryani,2023-08-13,18:07:33,Completed,385
8601,25,30,Pasta,2023-12-17,18:16:40,Not Fulfilled,768
8602,16,56,Pasta,2023-07-21,17:36:50,Not Fulfilled,316
8603,17,55,Chole Bhature,2023-10-20,20:34:00,Completed,441
8604,2,7,Biryani,2023-01-15,16:06:13,Not Fulfilled,417
8605,23,31,Pizza,2023-09-19,11:59:27,Completed,498
8606,9,39,Pizza,2023-05-22,22:47:57,Not Fulfilled,290
8607,20,35,Paneer Butter Masala,2023-09-21,06:23:28,Not Fulfilled,495
8608,33,11,Burger,2023-05-14,18:32:12,Not Fulfilled,191
8609,19,16,Pasta,2023-09-09,01:32:45,Completed,457
8610,10,18,Pizza,2023-11-19,14:34:39,Not Fulfilled,182
8611,30,45,Pasta,2023-05-26,06:43:27,Completed,428
8612,23,59,Pasta,2023-04-19,05:44:00,Completed,437
8613,24,54,Shawarma,2023-07-05,08:45:56,Not Fulfilled,649
8614,28,26,Dosa,2023-06-11,08:50:10,Completed,731
8615,25,45,Chole Bhature,2023-05-12,12:40:28,Not Fulfilled,192
8616,14,28,Pasta,2023-09-17,10:24:58,Not Fulfilled,394
8617,4,7,Burger,2023-06-25,20:47:22,Not Fulfilled,593
8618,30,38,Pizza,2023-09-01,13:00:10,Not Fulfilled,401
8619,15,52,Pizza,2023-08-05,01:40:59,Not Fulfilled,344
8620,10,58,Dosa,2023-09-18,12:16:19,Completed,313
8621,2,19,Chole Bhature,2023-07-10,22:31:46,Not Fulfilled,228
8622,7,44,Paneer Butter Masala,2023-08-02,02:23:01,Not Fulfilled,439
8623,2,48,Pizza,2023-12-19,03:43:52,Completed,489
